#muB/T	T[MeV]	p/T^4	error	nB/T^3	error	s/T^4	error	e/T^4	error	nS/T^3	error	chiS2	error
3.5	198	3.148e+00	4.780e-02	9.846e-01	8.617e-03	1.479e+01	3.353e-01	1.509e+01	3.296e-01	-8.912e-01	1.359e-02	8.691e-01	8.267e-03
3.5	199	3.173e+00	5.231e-02	9.875e-01	8.371e-03	1.486e+01	3.547e-01	1.514e+01	3.456e-01	-8.950e-01	1.340e-02	8.717e-01	8.872e-03
3.5	200	3.198e+00	5.648e-02	9.904e-01	8.058e-03	1.493e+01	3.691e-01	1.520e+01	3.579e-01	-8.986e-01	1.327e-02	8.741e-01	9.580e-03
3.5	201	3.225e+00	5.566e-02	9.932e-01	7.859e-03	1.500e+01	3.566e-01	1.526e+01	3.438e-01	-9.020e-01	1.296e-02	8.764e-01	9.505e-03
3.5	202	3.252e+00	5.270e-02	9.959e-01	7.832e-03	1.508e+01	3.339e-01	1.532e+01	3.213e-01	-9.051e-01	1.231e-02	8.786e-01	9.006e-03
3.5	203	3.279e+00	5.201e-02	9.986e-01	7.723e-03	1.516e+01	3.271e-01	1.538e+01	3.181e-01	-9.080e-01	1.166e-02	8.806e-01	8.917e-03
3.5	204	3.305e+00	5.419e-02	1.001e+00	7.570e-03	1.524e+01	3.401e-01	1.544e+01	3.367e-01	-9.107e-01	1.164e-02	8.826e-01	9.412e-03
3.5	205	3.332e+00	5.529e-02	1.004e+00	7.436e-03	1.532e+01	3.496e-01	1.550e+01	3.514e-01	-9.133e-01	1.260e-02	8.844e-01	9.800e-03
3.5	206	3.357e+00	5.192e-02	1.006e+00	7.121e-03	1.540e+01	3.352e-01	1.556e+01	3.413e-01	-9.159e-01	1.423e-02	8.861e-01	9.677e-03
3.5	207	3.381e+00	4.732e-02	1.009e+00	6.810e-03	1.547e+01	3.140e-01	1.562e+01	3.236e-01	-9.185e-01	1.587e-02	8.877e-01	9.121e-03
3.5	208	3.405e+00	4.655e-02	1.011e+00	6.679e-03	1.555e+01	3.120e-01	1.568e+01	3.246e-01	-9.211e-01	1.690e-02	8.892e-01	8.453e-03
3.5	209	3.428e+00	5.020e-02	1.014e+00	6.592e-03	1.562e+01	3.326e-01	1.574e+01	3.474e-01	-9.240e-01	1.709e-02	8.906e-01	8.073e-03
3.5	210	3.452e+00	5.353e-02	1.016e+00	6.523e-03	1.569e+01	3.529e-01	1.579e+01	3.695e-01	-9.270e-01	1.694e-02	8.920e-01	8.212e-03
3.5	211	3.475e+00	5.245e-02	1.018e+00	6.462e-03	1.575e+01	3.532e-01	1.584e+01	3.705e-01	-9.302e-01	1.705e-02	8.933e-01	8.699e-03
3.5	212	3.498e+00	4.919e-02	1.021e+00	6.507e-03	1.581e+01	3.454e-01	1.588e+01	3.622e-01	-9.336e-01	1.761e-02	8.946e-01	9.076e-03
3.5	213	3.522e+00	4.787e-02	1.023e+00	6.448e-03	1.586e+01	3.474e-01	1.592e+01	3.627e-01	-9.373e-01	1.822e-02	8.959e-01	8.989e-03
3.5	214	3.545e+00	5.002e-02	1.025e+00	6.097e-03	1.590e+01	3.615e-01	1.594e+01	3.749e-01	-9.412e-01	1.819e-02	8.972e-01	8.547e-03
3.5	215	3.569e+00	5.309e-02	1.027e+00	5.795e-03	1.594e+01	3.730e-01	1.597e+01	3.844e-01	-9.454e-01	1.733e-02	8.984e-01	8.084e-03
3.5	216	3.592e+00	5.413e-02	1.029e+00	5.715e-03	1.597e+01	3.678e-01	1.598e+01	3.773e-01	-9.498e-01	1.652e-02	8.997e-01	7.937e-03
3.5	217	3.615e+00	5.405e-02	1.031e+00	5.754e-03	1.600e+01	3.554e-01	1.599e+01	3.627e-01	-9.543e-01	1.676e-02	9.009e-01	8.207e-03
3.5	218	3.639e+00	5.445e-02	1.033e+00	5.780e-03	1.602e+01	3.505e-01	1.600e+01	3.549e-01	-9.588e-01	1.807e-02	9.021e-01	8.650e-03
3.5	219	3.661e+00	5.502e-02	1.035e+00	5.805e-03	1.605e+01	3.555e-01	1.601e+01	3.558e-01	-9.632e-01	1.937e-02	9.032e-01	8.849e-03
3.5	220	3.683e+00	5.382e-02	1.037e+00	5.832e-03	1.608e+01	3.581e-01	1.603e+01	3.532e-01	-9.675e-01	1.943e-02	9.043e-01	8.623e-03
3.5	221	3.703e+00	5.004e-02	1.039e+00	5.768e-03	1.612e+01	3.472e-01	1.605e+01	3.367e-01	-9.716e-01	1.807e-02	9.053e-01	8.213e-03
3.5	222	3.723e+00	4.757e-02	1.041e+00	5.588e-03	1.617e+01	3.334e-01	1.608e+01	3.190e-01	-9.755e-01	1.603e-02	9.064e-01	7.961e-03
3.5	223	3.743e+00	4.969e-02	1.043e+00	5.352e-03	1.621e+01	3.308e-01	1.612e+01	3.169e-01	-9.792e-01	1.421e-02	9.074e-01	8.053e-03
3.5	224	3.763e+00	5.442e-02	1.044e+00	5.261e-03	1.627e+01	3.399e-01	1.616e+01	3.307e-01	-9.826e-01	1.310e-02	9.084e-01	8.335e-03
3.5	225	3.784e+00	5.676e-02	1.046e+00	5.345e-03	1.632e+01	3.469e-01	1.620e+01	3.430e-01	-9.857e-01	1.237e-02	9.093e-01	8.415e-03
3.5	226	3.805e+00	5.394e-02	1.048e+00	5.527e-03	1.637e+01	3.409e-01	1.623e+01	3.402e-01	-9.886e-01	1.167e-02	9.103e-01	8.067e-03
3.5	227	3.827e+00	4.976e-02	1.049e+00	5.575e-03	1.642e+01	3.325e-01	1.627e+01	3.334e-01	-9.912e-01	1.122e-02	9.114e-01	7.561e-03
3.5	228	3.849e+00	4.927e-02	1.051e+00	5.509e-03	1.647e+01	3.332e-01	1.630e+01	3.360e-01	-9.937e-01	1.136e-02	9.124e-01	7.319e-03
3.5	229	3.871e+00	5.277e-02	1.052e+00	5.465e-03	1.651e+01	3.411e-01	1.633e+01	3.462e-01	-9.960e-01	1.191e-02	9.134e-01	7.481e-03
3.5	230	3.892e+00	5.555e-02	1.054e+00	5.563e-03	1.655e+01	3.421e-01	1.635e+01	3.485e-01	-9.982e-01	1.226e-02	9.145e-01	7.713e-03
3.5	231	3.913e+00	5.409e-02	1.055e+00	5.511e-03	1.658e+01	3.251e-01	1.636e+01	3.319e-01	-1.000e+00	1.204e-02	9.157e-01	7.501e-03
3.5	232	3.933e+00	5.150e-02	1.056e+00	5.397e-03	1.660e+01	3.041e-01	1.636e+01	3.118e-01	-1.003e+00	1.158e-02	9.168e-01	6.813e-03
3.5	233	3.952e+00	5.195e-02	1.058e+00	5.324e-03	1.662e+01	2.978e-01	1.637e+01	3.072e-01	-1.005e+00	1.145e-02	9.179e-01	6.148e-03
3.5	234	3.971e+00	5.535e-02	1.059e+00	5.257e-03	1.665e+01	3.069e-01	1.638e+01	3.178e-01	-1.007e+00	1.194e-02	9.190e-01	5.993e-03
3.5	235	3.988e+00	5.748e-02	1.060e+00	5.210e-03	1.668e+01	3.122e-01	1.640e+01	3.230e-01	-1.009e+00	1.282e-02	9.200e-01	6.250e-03
3.5	236	4.005e+00	5.522e-02	1.061e+00	5.085e-03	1.672e+01	2.981e-01	1.643e+01	3.067e-01	-1.011e+00	1.366e-02	9.209e-01	6.320e-03
3.5	237	4.022e+00	5.181e-02	1.062e+00	4.852e-03	1.676e+01	2.792e-01	1.646e+01	2.848e-01	-1.013e+00	1.430e-02	9.217e-01	6.031e-03
3.5	238	4.038e+00	5.168e-02	1.063e+00	4.750e-03	1.681e+01	2.767e-01	1.650e+01	2.795e-01	-1.015e+00	1.482e-02	9.224e-01	5.963e-03
3.5	239	4.054e+00	5.498e-02	1.064e+00	4.957e-03	1.686e+01	2.919e-01	1.653e+01	2.926e-01	-1.017e+00	1.539e-02	9.232e-01	6.637e-03
3.5	240	4.071e+00	5.747e-02	1.065e+00	5.280e-03	1.690e+01	3.046e-01	1.656e+01	3.038e-01	-1.018e+00	1.610e-02	9.243e-01	7.842e-03
